"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GhostSkull.M_GhostSkull","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Misc/M_Targeting_Enemy.M_Targeting_Enemy","0","0","32","1","0.000000","0","0"
"/Game/FirstPerson/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","76","1","0.000000","0","0"
"/Game/FirstPerson/Meshes/BaseMaterial.BaseMaterial","0","0","33","1","0.000000","0","0"
"/Engine/TemplateResources/M_Template_Master.M_Template_Master","0","0","33","1","0.000000","0","0"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Tech_Panel_M_Mat.T_Tech_Panel_M_Mat","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Rock_Basalt_Mat.T_Rock_Basalt_Mat","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Metal_Steel_Mat.T_Metal_Steel_Mat","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Fire_Tiled_Mat.T_Fire_Tiled_Mat","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_CobbleStone_Pebble_Mat.T_CobbleStone_Pebble_Mat","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/NewBaseFlattenMaterial.NewBaseFlattenMaterial","0","0","120","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/SoulCity/LevelContent/Architecture/T_MeterGrid_01_M_Mat.T_MeterGrid_01_M_Mat","0","0","21","1","0.000000","0","0"
"/Game/SoulCity/LevelContent/Architecture/M_CycRoom_01.M_CycRoom_01","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/Textures/brick_wall_tiling_c_dark_red_Mat.brick_wall_tiling_c_dark_red_Mat","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim_clean/metal_trim_clean___default.metal_trim_clean___default","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim_clean/metal_trim_clean__color_pckr.metal_trim_clean__color_pckr","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim___default.metal_trim___default","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim__roughness+color_pckr.metal_trim__roughness+color_pckr","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_trim__color_pckr.metal_trim__color_pckr","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Metal/metal_shutters.metal_shutters","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Lights/window_lgt_default.window_lgt_default","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Lights/interior_lights.interior_lights","0","0","42","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/trash_pile.trash_pile","0","0","33","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/Road.Road","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt_dark.ground_gravel_dirt_dark","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/ground_gravel_dirt.ground_gravel_dirt","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/dirt_pebble_pile_dark.dirt_pebble_pile_dark","0","0","48","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Ground_Rubble/dirt_pebble_pile.dirt_pebble_pile","0","0","48","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass_Shards.Glass_Shards","0","0","44","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaq_Cracked.Glass_Opaq_Cracked","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass_Opaque.Glass_Opaque","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass_Cracked.Glass_Cracked","0","0","44","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass2.Glass2","0","0","44","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Glass/Glass.Glass","0","0","44","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Signs/t_alpha_yellow.t_alpha_yellow","0","0","81","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Signs/x_alpha_yellow.x_alpha_yellow","0","0","33","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Signs/store_signs.store_signs","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Signs/stickers_decals.stickers_decals","0","0","81","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_03.scratch_03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_02.scratch_02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Scratches/scratch_01.scratch_01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b04.decal_rust_dripping_b04","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b03.decal_rust_dripping_b03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b02.decal_rust_dripping_b02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_b01.decal_rust_dripping_b01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a04.decal_rust_dripping_a04","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a03.decal_rust_dripping_a03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a02.decal_rust_dripping_a02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Rust/decal_rust_dripping_a01.decal_rust_dripping_a01","0","0","61","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck03.mid_muck03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck02.mid_muck02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/mid_muck01.mid_muck01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a04.dripping_a04","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a03.dripping_a03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a02.dripping_a02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Mid_muck/dripping_a01.dripping_a01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck03.lite_muck03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck02.lite_muck02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/lite_muck01.lite_muck01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a04.dripping_a04","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a03.dripping_a03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a02.dripping_a02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Light_muck/dripping_a01.dripping_a01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a04.dripping_a04","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a03.dripping_a03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a02.dripping_a02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dripping_a01.dripping_a01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck03.dark_muck03","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck02.dark_muck02","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/Dark_muck/dark_muck01.dark_muck01","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Decals_Grunge/bird_poop.bird_poop","0","0","31","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Concrete/concrete_trim.concrete_trim","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Cloth/cloth_awning_torn__default.cloth_awning_torn__default","0","0","48","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Cloth/cloth_awning_intact__default.cloth_awning_intact__default","0","0","81","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim_clean/tile_trim_clean___default.tile_trim_clean___default","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim___default.tile_trim___default","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/tile_trim__color_pckr.tile_trim__color_pckr","0","0","33","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_red.brick_wall_red","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_orange.brick_wall_orange","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/brick_wall_beige.brick_wall_beige","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red_concrete_trim.bricks_red_concrete_trim","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/Bricks_Tiles/bricks_red.bricks_red","0","0","21","1","0.000000","0","0"
"/Game/ModularBuildingSet/materials/black_interior.black_interior","0","0","33","1","0.000000","0","0"
"/Game/Mannequin/Character/Textures/T_Male_Mat.T_Male_Mat","0","0","24","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_TreeEmblem.M_TreeEmblem","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_TreasureGreen.M_TreasureGreen","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_TreasureGold.M_TreasureGold","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_TreasureBlack.M_TreasureBlack","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_Statue01.M_Statue01","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_DamagedWall.M_DamagedWall","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_TheMech.M_TheMech","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_KeyPlate.M_KeyPlate","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_KeyGreen.M_KeyGreen","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_KeyGold.M_KeyGold","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_KeyBlack.M_KeyBlack","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_HealthPotion.M_HealthPotion","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_Chest01.M_Chest01","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_BetrayalStatue02.M_BetrayalStatue02","0","0","12","1","0.000000","0","0"
"/Game/Infinity_Blade_Assets/Materials/M_BetrayalStatue.M_BetrayalStatue","0","0","12","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed.M_Breakables_Fort_Wall_Destroyed","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Fort_Wall_Destroyed_Trim.M_Breakables_Fort_Wall_Destroyed_Trim","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Environments/Breakables/Materials/M_Breakables_Pots_Red.M_Breakables_Pots_Red","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_EnemyChicken.M_EnemyChicken","0","0","68","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Enemy/Enemy_Chicken/Materials/M_Survival_CA_Chicken_02.M_Survival_CA_Chicken_02","0","0","36","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/OLD/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Trail_2Sided_Pan_Tile_Master.M_Trans_Trail_2Sided_Pan_Tile_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_StaticMesh_Lit_Master.M_Trans_StaticMesh_Lit_Master","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_SubUV_Master_Surface.M_Trans_Sprite_SubUV_Master_Surface","0","0","84","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_Sprite_2Sided_Master.M_Trans_Sprite_2Sided_Master","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_Master.M_Trans_MeshEmit_Master","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Trans_MeshEmit_2Sided_Pan_Mask_Master.M_Trans_MeshEmit_2Sided_Pan_Mask_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_Static_Lit_Emis_PanMaster.M_Opaque_Static_Lit_Emis_PanMaster","0","0","21","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Opaque_MeshEmit_Emis_Master_Surface2.M_Opaque_MeshEmit_Emis_Master_Surface2","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_SubUV_Master_DepthFade.M_Add_Sprite_SubUV_Master_DepthFade","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Pan_Emis_Mask_Master.M_Add_Sprite_Pan_Emis_Mask_Master","0","0","48","2","0.000000","0","24"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Emis_Master.M_Add_Mesh_2Sided_Pan_Emis_Master","0","0","80","2","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Mesh_2Sided_Pan_Base_Master.M_Add_Mesh_2Sided_Pan_Base_Master","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Env/M_Treasure_Gold_Add_2sided.M_Treasure_Gold_Add_2sided","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/M_GoldBag.M_GoldBag","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Opaque_Hammer_Spin.M_Opaque_Hammer_Spin","0","0","8","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/ICE/M_JaggedRockIce_MeshEmit.M_JaggedRockIce_MeshEmit","0","0","33","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Misc/M_Telecharge_char_01.M_Telecharge_char_01","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveTexturedMaterial.EmissiveTexturedMaterial","0","0","4","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/Beakable_Master_MeshEmit.Beakable_Master_MeshEmit","0","0","57","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tile_Noise_Tendril_01.M_Tile_Noise_Tendril_01","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Trails/M_Trail_Lightning_01.M_Trail_Lightning_01","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ChargeMesh_mobile1.M_ChargeMesh_mobile1","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SparkCore_Add_01_mobile.M_SparkCore_Add_01_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Liquid/M_Liquid_Splat_03_INST.M_Liquid_Splat_03_INST","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Misc/M_DeathPlane_01.M_DeathPlane_01","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Gradient/M_Add_Unlit_TerminGlow.M_Add_Unlit_TerminGlow","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Trails/M_IB_SwipeTrail.M_IB_SwipeTrail","0","0","30","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshEmit.M_IB_AnimGrid_Trans_MeshEmit","0","0","112","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Flares.M_IB_Flares","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_2_Trans.M_IB_AnimGrid_2_Trans","0","0","84","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Enemy/M_Ausar_ShieldBlast_01.M_Ausar_ShieldBlast_01","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado.M_Tornado","0","0","50","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Mobile/ICE/M_Tornado_Ice_Trans.M_Tornado_Ice_Trans","0","0","50","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Shard_Tiled_D.M_Ice_Shard_Tiled_D","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Shard_Tiled_Mesh_Unlit_01.M_Ice_Shard_Tiled_Mesh_Unlit_01","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Opaque_Axes_Spin.M_Opaque_Axes_Spin","0","0","4","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/ICE/M_IceSkills_Base_Lit.M_IceSkills_Base_Lit","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_03.M_Tornado_Fire_Trans_03","0","0","50","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_2sided.M_BlastWave_2sided","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit.M_BlastWave_MeshEmit","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Trans.M_CrackedGround_Trans","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSword_Add_mobile.M_FireSword_Add_mobile","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SpikeTrap_Fire.M_SpikeTrap_Fire","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Enemy/M_Enemy_GreaterSpiderBoss_FX_Master.M_Enemy_GreaterSpiderBoss_FX_Master","0","0","36","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealBeam_Trans.M_HealBeam_Trans","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Liquid/M_Water_fountain_01.M_Water_fountain_01","0","0","42","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Fire_03.M_FogSheet_Fire_03","0","0","8","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add_Ice_T3.M_FogSheet_Add_Ice_T3","0","0","8","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add.M_FogSheet_Add","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_YinYang_Circle.M_YinYang_Circle","0","0","30","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_TraceTrail_Fire.M_TraceTrail_Fire","0","0","20","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Ice_Trans_UT.M_Tornado_Ice_Trans_UT","0","0","30","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_Master.M_Tornado_Fire_Trans_Master","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans.M_Tornado_Fire_Trans","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Add.M_Tornado_Fire_Add","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Sword_Opaque_Master.M_Sword_Opaque_Master","0","0","8","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SwipeTrail_EdgeFade.M_SwipeTrail_EdgeFade","0","0","28","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Trail_MeshEmit_2Sided_Master.M_Add_Trail_MeshEmit_2Sided_Master","0","0","40","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SwipeTrail_Add_2Sided_Emissive_MESH.M_SwipeTrail_Add_2Sided_Emissive_MESH","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spider_Anim.M_Spider_Anim","0","0","28","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_Add_01_mobile.M_Spark_Add_01_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_2_2_01.M_Spark_2_2_01","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3_MeshEmit.M_SnowSubUV_2_3_MeshEmit","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3.M_SnowSubUV_2_3","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Snow.M_Snow","0","0","10","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_mobile.M_Smoke_Trans_subUV_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_4_8_mobile.M_Smoke_Trans_subUV_4_8_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_3_4_mobile.M_Smoke_Trans_subUV_3_4_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_mobile.M_Smoke_Trans_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_subUV_mult.M_Smoke_Add_subUV_mult","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_2_mobile.M_Smoke_Add_2_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Addit_subUV_mobile.M_Smoke_Addit_subUV_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Pan.M_SmokeWispy_Pan","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Gradient_Pan.M_SmokeWispy_Gradient_Pan","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeTile_Trail_01.M_SmokeTile_Trail_01","0","0","16","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Trans_mobile.M_SmokeSingle_Trans_mobile","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Add.M_SmokeSingle_Add","0","0","24","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke3_Trans_subUV_mobile.M_Smoke3_Trans_subUV_mobile","0","0","24","1","0.000000","0","0"
